some statistics on the price of rice grouped by (day,year)

library(plyr)

> ddply(d, as.character(list('year','day','product')), function(x)data.frame(mean=mean(x$price),stdev=sd(x$price)) )
     year  day product      mean     stdev
604  2006  239    Rice  732.0455 1062.9861
605  2006  240    Rice  760.0367  997.4572
606  2006  241    Rice  760.5102  987.6089
607  2006  242    Rice  796.7352 1025.8831
608  2006  243    Rice  808.9062 1035.5188
609  2006  244    Rice  844.0491 1070.2528
610  2006  245    Rice  748.3803  990.4898
611  2006  246    Rice  692.3636 1028.7643
612  2006  247    Rice  824.8326 1049.8954
613  2006  248    Rice  781.2246 1029.7493
614  2006  249    Rice  829.8189 1051.6714
615  2006  250    Rice  763.4109 1013.0022
616  2006  251    Rice  842.1083 1066.4123
617  2006  252    Rice  756.9938 1045.5369
618  2006  253    Rice  926.8354 1184.8987
619  2006  254    Rice  786.3866 1026.1057
620  2006  255    Rice  832.6982 1042.3457
621  2006  256    Rice  824.9240 1052.2637
622  2006  257    Rice  801.8858 1024.6341
623  2006  258    Rice  841.7530 1043.7805
624  2006  259    Rice  810.9706 1029.7665
625  2006  260    Rice 1111.1286 1266.3772
626  2006  261    Rice  871.4439 1070.5221
627  2006  262    Rice  821.5766 1016.1779
628  2006  263    Rice  832.0404 1055.6962
629  2006  264    Rice  797.3702 1032.3405
630  2006  265    Rice  836.6948 1044.1619
631  2006  266    Rice  846.8391 1060.6180
632  2006  267    Rice  903.6250 1131.1864
633  2006  268    Rice  765.3964 1000.3501
634  2006  269    Rice  801.7617 1005.7829
635  2006  270    Rice  774.7511  988.7713
636  2006  271    Rice  785.3684 1009.8433
637  2006  272    Rice  898.2597 1044.7961
638  2006  273    Rice  900.1633 1078.4425
639  2006  274    Rice 1123.2326 1254.3521
640  2006  275    Rice  789.9216 1055.4055
641  2006  276    Rice  869.5730 1063.1173
642  2006  277    Rice  731.0359  964.1624
643  2006  278    Rice  760.0048 1004.0669
644  2006  279    Rice  833.7892 1045.9944
645  2006  280    Rice  828.9045 1036.1312
646  2006  281    Rice  907.1493 1141.3907
647  2006  282    Rice  773.7937 1010.1449
648  2006  283    Rice  803.1759 1018.9433
649  2006  284    Rice  672.9692  922.5985
650  2006  285    Rice  762.2762  982.7821
651  2006  286    Rice  843.4235 1033.1220
652  2006  287    Rice  756.7971 1056.3452
653  2006  288    Rice  794.5455 1080.8076
654  2006  289    Rice  715.6275  960.5348
655  2006  290    Rice  844.7184 1040.9134
656  2006  291    Rice  851.1969 1056.0888
657  2006  292    Rice  810.3918 1023.5374
658  2006  293    Rice  746.5607  957.2857
659  2006  294    Rice  765.3548 1042.1203
660  2006  295    Rice  718.3261  966.7293
661  2006  296    Rice  765.9310  974.4988
662  2006  297    Rice  865.3980 1073.3371
663  2006  298    Rice  822.5217 1063.3417
664  2006  299    Rice  812.0963 1026.2674
665  2006  300    Rice  804.3788  996.4767
666  2006  301    Rice  960.2199 1101.5600
667  2006  302    Rice  927.1940 1137.6808
668  2006  303    Rice  775.4039 1001.6238
669  2006  304    Rice  873.4780 1026.1892
670  2006  305    Rice  798.3593 1042.3835
671  2006  306    Rice  705.1869  962.9718
672  2006  307    Rice  895.9062 1075.9555
673  2006  308    Rice  796.4851 1029.4789
674  2006  309    Rice  933.9273 1194.0814
675  2006  310    Rice  856.7016 1074.0116
676  2006  311    Rice  879.3413 1077.2032
677  2006  312    Rice  842.9730 1068.4132
678  2006  313    Rice  830.7035 1063.5956
679  2006  314    Rice  793.4570 1023.1105
680  2006  315    Rice  756.7986 1057.6033
681  2006  316    Rice  776.0317 1065.2131
682  2006  317    Rice  864.0550 1065.9194
683  2006  318    Rice  869.4479 1050.0678
684  2006  319    Rice  886.8895 1085.8340
685  2006  320    Rice  837.3261 1030.2235
686  2006  321    Rice  919.1050 1083.8675
687  2006  322    Rice  860.0259 1068.3853
688  2006  323    Rice  768.6866 1037.7950
689  2006  324    Rice  812.4523 1024.0902
690  2006  325    Rice  808.4570 1025.4714
691  2006  326    Rice  878.1186 1074.7898
692  2006  327    Rice  759.3020 1039.3066
693  2006  328    Rice  827.3520 1055.4187
694  2006  329    Rice  819.4118 1052.7164
695  2006  330    Rice  630.1136  964.8876
696  2006  331    Rice  740.5696 1019.4718
697  2006  332    Rice  754.0127 1009.8855
698  2006  333    Rice  768.8269  994.1845
699  2006  334    Rice  763.8240  981.5854
700  2006  335    Rice  788.8112 1065.9165
701  2006  336    Rice  849.4696 1055.6930
702  2006  337    Rice  806.7302 1106.4074
703  2006  338    Rice  822.1739 1085.5335
704  2006  339    Rice  918.7198 1103.9078
705  2006  340    Rice  850.2913 1051.9509
706  2006  341    Rice  862.4845 1069.2758
707  2006  342    Rice  734.8835  951.4739
708  2006  343    Rice  781.6719 1032.1550
709  2006  344    Rice  796.3333 1062.1886
710  2006  345    Rice  836.1916 1039.8158
711  2006  346    Rice  792.0833  985.6328
712  2006  347    Rice  811.2963 1015.4576
713  2006  348    Rice  999.8013 1177.0512
714  2006  349    Rice  902.2120 1084.6222
715  2006  350    Rice  850.6854 1068.2793
716  2006  351    Rice  820.2542 1105.7927
717  2006  352    Rice  905.6355 1076.8106
718  2006  353    Rice  900.7853 1104.4021
719  2006  354    Rice  898.7419 1090.1096
720  2006  355    Rice  836.8698 1048.5270
721  2006  356    Rice  842.1542 1037.5211
722  2006  357    Rice  927.6667 1106.4953
723  2006  358    Rice  944.8529 1196.8071
724  2006  359    Rice  809.3253 1099.6289
725  2006  360    Rice  835.9938 1077.2774
726  2006  361    Rice  804.8263 1041.0773
727  2006  362    Rice  798.2857 1023.7328
728  2006  363    Rice  923.0796 1078.8464
729  2006  364    Rice  962.3041 1110.8954
730  2006  365    Rice 1039.3256 1218.6830
731  2007    1    Rice  724.5745 1036.6576
732  2007    2    Rice  864.7927 1108.8653
733  2007    3    Rice  891.6930 1095.0921
734  2007    4    Rice  822.5302 1051.6336
735  2007    5    Rice  828.5912 1039.4243
736  2007    6    Rice  991.2273 1141.7779
737  2007    7    Rice  889.2787 1158.0124
738  2007    8    Rice 1009.3738 1144.5241
739  2007    9    Rice  907.1168 1116.2269
740  2007   10    Rice  971.4824 1133.6722
741  2007   11    Rice  842.2621 1061.6799
742  2007   12    Rice  989.3239 1117.8784
743  2007   13    Rice  902.0354 1139.0240
744  2007   14    Rice  936.0806 1174.6140
745  2007   15    Rice  859.9315 1096.7244
746  2007   16    Rice 1007.0216 1139.9131
747  2007   17    Rice  929.8244 1103.8839
748  2007   18    Rice  841.5888 1077.8725
749  2007   19    Rice  873.1226 1064.8757
750  2007   20    Rice  903.4468 1080.6631
751  2007   21    Rice 1166.2778 1258.1989
752  2007   22    Rice  983.3802 1120.0832
753  2007   23    Rice 1008.1078 1122.4144
754  2007   24    Rice  922.6888 1101.9856
755  2007   25    Rice  871.7968 1094.4585
756  2007   26    Rice  964.0192 1172.8121
757  2007   27    Rice  934.2169 1117.3342
758  2007   28    Rice  954.1739 1205.4547
759  2007   29    Rice  935.4717 1093.2290
760  2007   30    Rice 1059.1205 1202.2300
761  2007   31    Rice  905.8917 1106.0269
762  2007   32    Rice  744.0854 1017.2705
763  2007   33    Rice  878.3295 1074.9835
764  2007   34    Rice  915.4933 1074.7795
765  2007   35    Rice  982.5000 1131.6661
766  2007   36    Rice  882.2514 1080.4326
767  2007   37    Rice  928.9355 1078.8234
768  2007   38    Rice  904.5914 1107.8822
769  2007   39    Rice  818.6633 1032.2363
770  2007   40    Rice  871.3853 1075.7613
771  2007   41    Rice 1019.2750 1165.3850
772  2007   42    Rice  944.9464 1175.8709
773  2007   43    Rice  881.6011 1068.5915
774  2007   44    Rice  972.3301 1109.1168
775  2007   45    Rice  825.6632 1043.4799
776  2007   46    Rice  788.8614 1023.8818
777  2007   47    Rice  828.0407 1072.9713
778  2007   48    Rice  873.7713 1067.2836
779  2007   49    Rice  841.0169 1087.0184
780  2007   50    Rice  916.8043 1084.8283
781  2007   51    Rice  799.8498  975.6012
782  2007   52    Rice  802.5637 1017.7074
783  2007   53    Rice  756.9059  982.4769
784  2007   54    Rice  865.4231 1050.5319
785  2007   55    Rice  941.3023 1111.8302
786  2007   56    Rice  921.1698 1177.0910
787  2007   57    Rice  857.5450 1053.6011
788  2007   58    Rice  882.8868 1040.8618
789  2007   59    Rice  880.1650 1062.1657
790  2007   60    Rice  817.6650 1035.8688
791  2007   61    Rice  857.7736 1053.5674
792  2007   62    Rice  932.6881 1104.1971
793  2007   63    Rice  976.1471 1162.8309
794  2007   64    Rice  749.1834  941.4363
795  2007   65    Rice  883.7670 1055.3419
796  2007   66    Rice  824.9951 1021.0877
797  2007   67    Rice  847.1889 1037.9818
798  2007   68    Rice  857.6284 1030.9622
799  2007   69    Rice  919.6406 1110.1949
800  2007   70    Rice  892.1724 1189.2662
801  2007   71    Rice  820.6650 1019.3593
802  2007   72    Rice  895.6683 1059.5122
803  2007   73    Rice  854.6905 1044.9111
804  2007   74    Rice  910.5426 1089.9062
805  2007   75    Rice  855.1094 1038.7411
806  2007   76    Rice  816.7662 1011.8001
807  2007   77    Rice  849.5052 1029.4855
808  2007   78    Rice  773.2406 1001.9448
809  2007   79    Rice  855.0711 1037.4552
810  2007   80    Rice  893.7849 1057.9493
811  2007   81    Rice  761.0417  979.5057
812  2007   82    Rice  769.8894  978.3097
813  2007   83    Rice  785.0604 1026.2794
814  2007   84    Rice  850.4444 1092.1605
815  2007   85    Rice  772.2732  984.3005
816  2007   86    Rice  832.2000 1018.8669
817  2007   87    Rice  817.0098 1016.7148
818  2007   88    Rice  783.3300  979.9782
819  2007   89    Rice  808.8578 1006.0796
820  2007   90    Rice  971.6107 1099.5707
821  2007   91    Rice 1127.8030 1288.7926
822  2007   92    Rice  746.3690  979.1574
823  2007   93    Rice  802.0259 1002.8029
824  2007   94    Rice  725.7243  947.2140
825  2007   95    Rice  744.4719 1007.7695
826  2007   96    Rice  816.3519 1106.6478
827  2007   97    Rice  767.4048  995.2409
828  2007   98    Rice 1180.3220 1302.8329
829  2007   99    Rice  744.7784  966.1949
830  2007  100    Rice  833.0219 1023.9164
831  2007  101    Rice  705.7946  947.5506
832  2007  102    Rice  709.3989  967.3946
833  2007  103    Rice  839.0684 1030.5851
834  2007  104    Rice  782.6452 1057.7253
835  2007  105    Rice 1035.1786 1266.6335
836  2007  106    Rice  727.5130  962.6764
837  2007  107    Rice  697.7176  906.1990
838  2007  108    Rice  714.2368  941.8768
839  2007  109    Rice  655.6832  871.8894
840  2007  110    Rice  869.6667 1052.1671
841  2007  111    Rice  778.5890  995.6288
842  2007  112    Rice 1137.2759 1289.9305
843  2007  113    Rice  868.4066 1055.1196
844  2007  114    Rice  841.8042 1045.7892
845  2007  115    Rice  784.3196  999.0992
846  2007  116    Rice  829.3228 1038.8145
847  2007  117    Rice  777.8571 1006.3032
848  2007  118    Rice  820.5283 1040.1939
849  2007  119    Rice  943.5357 1203.4323
850  2007  120    Rice  750.4946  963.6219
851  2007  121    Rice  638.7434  949.7484
852  2007  122    Rice  747.3506  977.7288
853  2007  123    Rice  667.0208  891.1244
854  2007  124    Rice  719.4175  931.0703
855  2007  125    Rice  714.6893  967.5072
856  2007  126    Rice  800.2982 1118.9825
857  2007  127    Rice  685.7340  919.8679
858  2007  128    Rice  733.0582  927.6129
859  2007  129    Rice  739.8783  980.6394
860  2007  130    Rice  702.0856  941.8397
861  2007  131    Rice  633.7020  867.6722
862  2007  132    Rice  615.2500  899.6896
863  2007  133    Rice  684.9508 1012.9295
864  2007  134    Rice  652.0372  885.9517
865  2007  135    Rice  686.6859  894.9113
866  2007  136    Rice  654.0415  893.6714
867  2007  137    Rice  693.1522  925.7435
868  2007  138    Rice  730.3784  977.2705
869  2007  139    Rice  694.6522  953.4239
870  2007  140    Rice  685.1961 1042.7590
871  2007  141    Rice  616.6369  854.2855
872  2007  142    Rice  790.2765  983.7565
873  2007  143    Rice  704.6173  946.9773
874  2007  144    Rice  607.7875  854.3711
875  2007  145    Rice  789.4294  988.5981
876  2007  146    Rice  790.4621 1042.6221
877  2007  147    Rice  961.2679 1171.5401
878  2007  148    Rice  690.0838  926.0876
879  2007  149    Rice  746.6800  949.5708
880  2007  150    Rice  715.0176  945.5852
881  2007  151    Rice  726.4706  951.5171
882  2007  152    Rice  596.8000  822.9324
883  2007  153    Rice  689.5967  941.1033
884  2007  154    Rice  937.1974 1165.6903
885  2007  155    Rice  660.3385  888.2920
886  2007  156    Rice  633.6985  847.7847
887  2007  157    Rice  545.5683  791.4516
888  2007  158    Rice  691.4503  922.3082
889  2007  159    Rice  617.1700  841.8397
890  2007  160    Rice  578.8992  853.6215
891  2007  161    Rice  728.7647 1052.4126
892  2007  162    Rice  679.2563  891.2351
893  2007  163    Rice  646.5190  869.0038
894  2007  164    Rice  656.2176  903.6492
895  2007  165    Rice  647.0308  884.1381
896  2007  166    Rice  671.4541  894.5405
897  2007  167    Rice  691.1529  928.8938
898  2007  168    Rice  764.7656 1065.3234
899  2007  169    Rice  645.1022  887.1196
900  2007  170    Rice  617.7360  866.6481
901  2007  171    Rice  697.4059  933.2661
902  2007  172    Rice  563.2258  782.3862
903  2007  173    Rice  668.7660  894.3821
904  2007  174    Rice  607.6755  886.8264
905  2007  175    Rice  713.7500  996.0500
906  2007  176    Rice  655.4863  897.7219
907  2007  177    Rice  617.5819  834.9498
908  2007  178    Rice  649.7381  883.8986
909  2007  179    Rice  606.4759  843.3331
910  2007  180    Rice  727.2412  933.9068
911  2007  181    Rice  655.1931  916.0704
912  2007  182    Rice  764.8289 1058.8571
913  2007  183    Rice  723.4171  943.3825
914  2007  184    Rice  701.6853  921.7910
915  2007  185    Rice  676.7795  897.1840
916  2007  186    Rice  623.8705  848.5528
917  2007  187    Rice  647.1401  849.1748
918  2007  188    Rice  639.3690  850.1482
919  2007  189    Rice  627.0159  980.1705
920  2007  190    Rice  660.0267  901.1048
921  2007  191    Rice  674.0846  882.1505
922  2007  192    Rice  629.8103  841.8589
923  2007  193    Rice  653.4009  875.7781
924  2007  194    Rice  658.1831  874.1211
925  2007  195    Rice  600.4483  850.1354
926  2007  196    Rice  550.4219  866.2724
927  2007  197    Rice  669.8421  878.0935
928  2007  198    Rice  610.8009  802.2054
929  2007  199    Rice  584.9754  816.6609
930  2007  200    Rice  673.2475  912.7876
931  2007  201    Rice  684.1518  878.1606
932  2007  202    Rice  657.0645  876.5595
933  2007  203    Rice  787.3000 1067.4756
934  2007  204    Rice  659.4051  861.8677
935  2007  205    Rice  747.2844  929.1198
936  2007  206    Rice  729.0394  958.3933
937  2007  207    Rice  586.2842  776.5556
938  2007  208    Rice  674.7190  870.1602
939  2007  209    Rice  579.8141  790.1698
940  2007  210    Rice  717.4478 1020.1397
941  2007  211    Rice  649.3846  826.1907
942  2007  212    Rice  734.8211  927.9142
943  2007  213    Rice  654.8592  875.7945
944  2007  214    Rice  586.3846  819.0721
945  2007  215    Rice  663.8341  883.9925
946  2007  216    Rice  638.8848  871.3488
947  2007  217    Rice  666.4865  943.3670
948  2007  218    Rice  638.3645  850.9941
949  2007  219    Rice  686.1896  890.8551
950  2007  220    Rice  608.8717  850.0174
951  2007  221    Rice  654.7714  876.7259
952  2007  222    Rice  644.1234  836.0544
953  2007  223    Rice  708.6454  959.8748
954  2007  224    Rice  585.4868  905.5682
955  2007  225    Rice  674.1591  846.5629
956  2007  226    Rice  686.7448  867.0407
957  2007  227    Rice  652.6849  854.0354
958  2007  228    Rice  703.7406  900.1914
959  2007  229    Rice  684.1729  862.4719
960  2007  230    Rice  656.9326  858.1393
961  2007  231    Rice  837.6620 1081.5139
962  2007  232    Rice  666.1940  843.7920
963  2007  233    Rice  813.8479  966.1889
964  2007  234    Rice  665.2872  890.9963
965  2007  235    Rice  664.7892  860.4666
966  2007  236    Rice  697.5324  910.9372
967  2007  237    Rice  698.1484  935.4064
968  2007  238    Rice  761.1429 1014.2851
969  2007  239    Rice  749.1675  944.4748
970  2007  240    Rice  715.2186  929.1424
971  2007  241    Rice  591.1755  783.0529
972  2007  242    Rice  711.6589  922.9172
973  2007  243    Rice  569.0204  749.1697
974  2007  244    Rice  615.2670  849.5770
975  2007  245    Rice  537.8219  822.6748
976  2007  246    Rice  626.1323  814.5432
977  2007  247    Rice  624.6369  870.6353
978  2007  248    Rice  635.9605  839.2129
979  2007  249    Rice  594.4100  821.9079
980  2007  250    Rice  597.6844  778.4197
981  2007  251    Rice  624.3333  883.3047
982  2007  252    Rice  610.6806  873.9340
983  2007  253    Rice  594.8404  796.1400
984  2007  254    Rice  606.1395  759.7284
985  2007  255    Rice  620.8739  836.2922
986  2007  256    Rice  545.5830  746.6731
987  2007  257    Rice  594.0136  784.8020
988  2007  258    Rice  584.2560  895.1083
989  2007  259    Rice  613.2162  912.7329
990  2007  260    Rice  591.4085  782.8149
991  2007  261    Rice  594.7051  809.8083
992  2007  262    Rice  606.6810  819.1369
993  2007  263    Rice  650.9372  839.8110
994  2007  264    Rice  601.3162  790.3899
995  2007  265    Rice  601.1064  804.8489
996  2007  266    Rice  655.5571  964.5528
997  2007  267    Rice  653.6335  830.9511
998  2007  268    Rice  646.6780  823.5943
999  2007  269    Rice  612.4571  802.2919
1000 2007  270    Rice  558.2566  735.3488
1001 2007  271    Rice  566.6513  747.0567
1002 2007  272    Rice  625.2826  799.0040
1003 2007  273    Rice  632.9048  922.6586
1004 2007  274    Rice  632.7512  800.8600
1005 2007  275    Rice  485.4474  696.0107
1006 2007  276    Rice  625.1587  836.8773
1007 2007  277    Rice  596.7107  758.7837
1008 2007  278    Rice  666.1449  839.3615
1009 2007  279    Rice  617.2071  801.0344
1010 2007  280    Rice  552.7778  815.1235
1011 2007  281    Rice  683.4608  855.5083
1012 2007  282    Rice  641.3586  789.9523
1013 2007  283    Rice  536.9797  723.4305
1014 2007  284    Rice  558.3092  737.0199
1015 2007  285    Rice  645.9231  828.1864
1016 2007  286    Rice  580.4574  842.8200
1017 2007  287    Rice  731.4789  984.7896
1018 2007  288    Rice  695.7500  859.4524
1019 2007  289    Rice  589.2687  735.9414
1020 2007  290    Rice  627.6842  812.6823
1021 2007  291    Rice  593.0429  803.3994
1022 2007  292    Rice  522.9060  722.2665
1023 2007  293    Rice  554.8496  803.2837
1024 2007  294    Rice  627.0556  940.2002
1025 2007  295    Rice  681.2200  851.8519
1026 2007  296    Rice  613.0942  754.1959
1027 2007  297    Rice  687.6478  854.7604
1028 2007  298    Rice  631.1220  844.4539
1029 2007  299    Rice  685.3815  834.7146
1030 2007  300    Rice  688.8906  900.1181
1031 2007  301    Rice  702.8028  935.9929
1032 2007  302    Rice  656.9518  826.1466
1033 2007  303    Rice  666.0931  849.3790
1034 2007  304    Rice  651.0383  852.7767
1035 2007  305    Rice  582.3468  784.7047
1036 2007  306    Rice  625.2136  773.1719
1037 2007  307    Rice  619.8743  803.2836
1038 2007  308    Rice  568.3457  811.1360
1039 2007  309    Rice  571.9747  757.2177
1040 2007  310    Rice  596.1256  758.3822
1041 2007  311    Rice  586.6207  774.6140
1042 2007  312    Rice  584.3146  774.5018
1043 2007  313    Rice  553.5950  775.6685
1044 2007  314    Rice  661.6533  898.4606
1045 2007  315    Rice  604.7237  848.6561
1046 2007  316    Rice  692.5568  878.0722
