date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other
2005-12-12,8.009615384615385,8.666666666666666,9.49,9.01,5.0,11.9
2005-12-13,8.0,8.5,9.5,8.99,2.75,11.75
2005-12-14,8.25,9.25,9.52,8.97,3.583333333333333,12.166666666666668
2005-12-15,8.25,9.0,9.54,8.95,4.416666666666666,12.583333333333332
2005-12-16,8.35,9.1,9.56,8.93,5.25,13.0
2005-12-17,8.45,9.2,9.5,8.91,4.8,13.45
2005-12-18,8.55,9.3,9.25,8.89,4.9,12.5
2005-12-19,8.65,9.4,9.0,8.87,4.8,11.55
2005-12-20,8.75,9.5,9.3,8.85,4.5,9.78
2005-12-21,8.75,9.35,8.9,8.898387096774194,4.95,13.0
2005-12-22,9.0,9.6,7.8,8.946774193548388,4.5,10.3
2005-12-23,8.75,9.25,7.4,8.99516129032258,4.7,10.426666666666668
2005-12-24,8.75,9.3125,7.35,9.043548387096774,4.5,10.553333333333333
2005-12-25,8.75,9.375,6.18,9.091935483870966,4.12,10.68
2005-12-26,8.75,9.4375,6.5,9.140322580645162,3.98,11.25
2005-12-27,8.75,9.5,6.0,9.188709677419356,4.13,12.9
2005-12-28,9.0,9.75,6.0,9.23709677419355,4.5,13.0
2005-12-29,9.0,9.75,6.0,9.285483870967742,4.0,10.0
2005-12-30,9.0,9.75,6.0,9.333870967741936,4.0,10.0
2005-12-31,9.25,9.9,6.0,9.382258064516131,4.0,12.5
2006-01-01,9.166666666666666,9.766666666666666,6.0,9.430645161290322,2.0,12.5
2006-01-02,9.083333333333334,9.633333333333333,6.0,9.479032258064516,3.0,12.5
2006-01-03,9.0,9.5,6.0,9.527419354838711,4.0,12.5
2006-01-04,9.0,9.9,6.69,9.575806451612904,4.2,12.5
2006-01-05,9.0,9.75,6.5,9.624193548387096,4.65,13.6
2006-01-06,9.0,9.75,6.7,9.67258064516129,4.4,12.0
2006-01-07,9.0,9.75,6.83,9.720967741935484,4.41,12.1
2006-01-08,9.0,9.75,6.5,9.769354838709678,3.5,12.2
2006-01-09,9.0,9.75,6.5,9.817741935483873,3.666666666666667,12.3
2006-01-10,9.0,9.75,6.42,9.866129032258065,3.833333333333333,12.4
2006-01-11,9.0,9.75,6.4,9.914516129032258,4.0,12.5
2006-01-12,9.0,9.75,6.27,9.962903225806453,4.0,11.2
2006-01-13,9.0,9.75,6.11,10.011290322580646,4.18,11.525
2006-01-14,9.0,9.75,5.926666666666666,10.05967741935484,4.19,11.85
2006-01-15,9.0,9.75,5.743333333333334,10.108064516129033,4.2,12.175
2006-01-16,9.0,9.75,5.56,10.156451612903227,4.21,12.5
2006-01-17,9.0,9.75,5.73,10.20483870967742,4.5,8.75
2006-01-18,9.1,9.75,5.45,10.253225806451614,5.0,12.75
2006-01-19,9.5,10.1,5.47,10.301612903225807,5.34,11.0
2006-01-20,9.25,9.75,5.5,10.35,5.0,11.0
2006-01-21,9.25,9.5,5.62,10.45,4.5,12.7
2006-01-22,9.3,9.566666666666666,5.28,10.3125,4.58,12.4
2006-01-23,9.35,9.633333333333333,5.5,10.175,4.0,12.6
2006-01-24,9.4,9.7,5.08,10.0375,4.0,12.8
2006-01-25,9.5,10.05,5.15,9.9,4.0,13.0
2006-01-26,9.5,10.0125,4.54,9.823333333333334,3.66,13.0
2006-01-27,9.5,9.975,4.5,9.746666666666666,3.9,9.5
2006-01-28,9.5,9.9375,4.75,9.67,4.0,12.15
2006-01-29,9.5,9.9,4.45,9.593333333333334,4.0,13.0
2006-01-30,9.5,9.8625,4.55,9.516666666666666,4.21,9.75
2006-01-31,9.5,9.825,4.283333333333333,9.44,4.1575,11.5
2006-02-01,9.5,9.7875,4.016666666666667,9.363333333333333,4.105,13.25
2006-02-02,9.5,9.75,3.75,9.286666666666667,4.0525,15.0
2006-02-03,9.2,9.85,3.833333333333333,9.21,4.0,12.25
2006-02-04,9.0,9.75,3.916666666666667,9.29,3.5,7.88
2006-02-05,9.066666666666666,9.633333333333333,4.0,9.37,3.8,11.8
2006-02-06,9.133333333333333,9.516666666666666,4.16,9.45,4.0,12.2
2006-02-07,9.2,9.4,3.76,9.53,3.5,12.6
2006-02-08,8.65,9.15,3.5,9.61,3.6,13.0
2006-02-09,8.616666666666667,9.083333333333334,3.95,9.69,3.5,13.47
2006-02-10,8.583333333333334,9.016666666666666,4.01,9.77,3.5,13.87
2006-02-11,8.55,8.95,3.75,9.85,3.5,11.5
2006-02-12,8.6,8.9,3.83,9.67,3.5,12.5
2006-02-13,8.65,8.85,3.75,9.49,3.5,12.583333333333332
2006-02-14,8.7,8.8,3.67,9.31,3.5,12.666666666666668
2006-02-15,8.25,8.5,3.59,9.13,3.5,12.75
2006-02-16,8.45,9.0,3.5,8.95,3.7,12.833333333333332
2006-02-17,8.325,8.85,3.24,8.901333333333334,3.5,12.916666666666668
2006-02-18,8.2,8.7,3.4,8.852666666666666,3.5,13.0
2006-02-19,8.075,8.55,3.5,8.804,3.5,12.25
2006-02-20,7.95,8.4,3.6,8.755333333333333,2.35,11.5
2006-02-21,7.825,8.25,3.6,8.706666666666667,4.22,10.75
2006-02-22,7.7,7.85,3.5,8.658,4.0,13.12
2006-02-23,7.7,8.0,3.5,8.609333333333334,4.25,7.55
2006-02-24,7.9,8.35,3.5,8.560666666666668,4.07,10.765
2006-02-25,7.6,7.95,3.8,8.512,4.0,13.98
2006-02-26,7.5125,7.833333333333334,3.8,8.463333333333333,4.53,12.79
2006-02-27,7.425,7.716666666666666,3.6,8.414666666666667,4.0,8.5
2006-02-28,7.3375,7.6,3.655,8.366,4.17,9.1825
2006-03-01,7.25,7.6,3.71,8.317333333333334,4.34,9.865
2006-03-02,7.5,7.85,3.765,8.268666666666666,4.51,10.5475
2006-03-03,7.75,8.0,3.82,8.22,4.68,11.23
2006-03-04,8.0,8.65,3.84,8.204285714285714,3.5,15.0
2006-03-05,7.866666666666666,8.516666666666666,3.6,8.188571428571429,4.0,14.52
2006-03-06,7.7333333333333325,8.383333333333333,3.8,8.172857142857143,4.0,8.5
2006-03-07,7.6,8.25,3.67,8.157142857142857,4.8,12.5
2006-03-08,7.85,8.5,3.6,8.141428571428571,4.0,11.4
2006-03-09,7.9833333333333325,8.5,3.5,8.125714285714286,4.5,13.16
2006-03-10,8.116666666666667,8.5,3.63,8.11,4.5,10.72
2006-03-11,8.25,8.5,3.626666666666667,8.094285714285714,4.5,11.7675
2006-03-12,8.166666666666666,8.5,3.623333333333333,8.07857142857143,4.5,12.815
2006-03-13,8.083333333333334,8.5,3.62,8.062857142857144,4.5,13.8625
2006-03-14,8.0,8.5,3.5,8.047142857142857,4.5,14.91
2006-03-15,8.083333333333334,8.666666666666666,3.546666666666667,8.03142857142857,4.833333333333333,14.0575
2006-03-16,8.166666666666666,8.833333333333334,3.5933333333333333,8.015714285714285,5.166666666666666,13.205
2006-03-17,8.25,9.0,3.64,8.0,5.5,12.3525
2006-03-18,7.9,9.25,3.65,7.91,5.0,11.5
2006-03-19,7.933333333333334,9.083333333333334,3.5,8.023333333333332,5.42,11.0
2006-03-20,7.966666666666666,8.916666666666666,3.5,8.136666666666667,4.0,11.35
2006-03-21,8.0,8.75,3.5,8.25,4.6,13.0
2006-03-22,8.25,9.75,3.5,8.01,5.0,15.3
2006-03-23,8.25,9.25,3.5,8.6,5.0,14.5
2006-03-24,8.25,9.25,3.5,8.64,5.3,14.0
2006-03-25,8.5,9.5,3.33,8.55,4.8,13.5
2006-03-26,8.55,9.525,3.2,8.49,5.08,13.0
2006-03-27,8.6,9.55,3.3,8.43,5.0,12.8
2006-03-28,8.65,9.575,3.2,8.37,4.9,12.6
2006-03-29,8.7,9.6,3.0,8.18,5.1,12.4
2006-03-30,8.75,9.625,3.0,8.12,4.44,12.2
2006-03-31,8.8,9.65,3.0,8.06,5.07,12.0
2006-04-01,8.85,9.675,3.18,8.0,5.096666666666667,12.833333333333332
2006-04-02,8.9,9.7,3.36,8.0275,5.123333333333334,13.666666666666668
2006-04-03,8.95,9.725,3.54,8.055,5.15,14.5
2006-04-04,9.0,9.75,3.56,8.0825,5.3,15.3
2006-04-05,9.0,10.5,3.2,8.11,4.5,14.7
2006-04-06,9.0,10.375,3.0,8.17,5.0,13.4
2006-04-07,9.0,10.25,3.0,8.21,4.16,12.0
2006-04-08,9.0,10.125,3.7,8.17,4.5,14.5
2006-04-09,9.0,10.0,3.5,8.15,5.1,17.0
2006-04-10,9.0,9.875,3.51,8.13,5.15,13.0
2006-04-11,9.0,9.75,3.5,8.11,4.74,11.5
2006-04-12,9.0,9.625,3.5,8.09,5.2,10.0
2006-04-13,9.0,9.5,3.5,8.07,4.96,12.88
2006-04-14,9.083333333333334,9.833333333333334,2.8,8.13,4.85,14.0
2006-04-15,9.166666666666666,10.166666666666666,2.966666666666667,8.19,4.9,12.666666666666668
2006-04-16,9.25,10.5,3.1333333333333333,8.25,4.95,11.333333333333332
2006-04-17,9.333333333333334,10.833333333333332,3.3,8.31,5.0,10.0
2006-04-18,9.416666666666666,11.166666666666668,3.67,8.37,5.1,11.0
2006-04-19,9.5,11.5,3.5,9.5,5.07,13.3
2006-04-20,9.0,11.75,3.7,9.0,5.0,12.0
2006-04-21,9.25,10.5,3.6,8.61,5.5,11.0
2006-04-22,9.5,10.75,3.65,8.91,5.26,6.22
2006-04-23,9.5,11.0,3.5,8.813333333333334,5.5,12.0
2006-04-24,9.5,11.25,3.47,8.716666666666667,5.5,10.8
2006-04-25,9.5,11.5,3.6,8.62,5.0,10.5
2006-04-26,9.0,11.25,3.46,8.95,5.5,9.0
2006-04-27,9.5,10.75,3.4,9.05,5.5,10.0
2006-04-28,9.25,10.5,3.47,9.15,5.7,13.87
2006-04-29,10.7,13.05,3.44,9.16,6.0,15.0
2006-04-30,10.3,12.533333333333333,3.22,9.17,5.84,15.3
2006-05-01,9.9,12.016666666666667,3.246666666666667,9.18,5.7266666666666675,15.186
2006-05-02,9.5,11.5,3.273333333333333,9.19,5.613333333333332,15.072
2006-05-03,9.75,11.0,3.3,9.2,5.5,14.958
2006-05-04,9.0,12.0,3.1,9.2,5.5,14.844
2006-05-05,9.75,12.0,3.2,9.3,5.0,14.73
2006-05-06,9.5,11.75,3.2,11.0,5.5,17.17
2006-05-07,9.666666666666666,12.533333333333333,3.4,10.333333333333332,5.5,14.86
2006-05-08,9.833333333333334,13.316666666666668,3.1,9.666666666666666,5.5,15.5
2006-05-09,10.0,14.1,3.45,9.0,5.5,16.3
2006-05-10,9.7,10.15,3.5,9.5,5.5,15.87
2006-05-11,9.75,10.75,3.4,9.0,5.5,15.0
2006-05-12,9.75,11.25,3.6,10.11,5.5,12.0
2006-05-13,9.744,11.222,3.533333333333333,10.75,5.5,12.3
2006-05-14,9.738,11.194,3.466666666666667,10.5,5.5,12.6
2006-05-15,9.732,11.166,3.4,10.25,5.5,12.9
2006-05-16,9.726,11.138,3.51,10.0,5.5,13.175
2006-05-17,9.72,11.11,3.5,10.25,5.5,13.45
2006-05-18,9.714,11.082,3.4,10.75,5.5,13.725
2006-05-19,9.708,11.054,3.25,10.81,5.35,14.0
2006-05-20,9.702,11.026,3.25,9.0,5.5,13.0
2006-05-21,9.696,10.998,3.5,9.55,5.5,14.0
2006-05-22,9.69,10.97,3.4,10.1,6.5,13.9
2006-05-23,9.684,10.942,3.4,10.65,6.0,13.8
2006-05-24,9.678,10.914,3.6,9.0,6.1,13.7
2006-05-25,9.672,10.886,3.25,10.65,6.1,13.0
2006-05-26,9.666,10.858,3.5,10.5,6.0,17.87
2006-05-27,9.66,10.83,3.2,10.25,6.0,17.296
2006-05-28,9.654,10.802,3.5,10.283333333333333,6.1,16.722
2006-05-29,9.648,10.774,3.5,10.316666666666668,6.3,16.148
2006-05-30,9.642,10.746,3.45,10.35,6.4,15.574000000000002
2006-05-31,9.636,10.718,3.1,9.5,6.3,15.0
2006-06-01,9.63,10.69,3.233333333333333,9.75,6.2,15.0
2006-06-02,9.624,10.662,3.3666666666666667,9.81,6.1,15.0
2006-06-03,9.618,10.634,3.5,10.0,6.0,15.0
2006-06-04,9.612,10.606,3.5,10.0,6.1,13.0
2006-06-05,9.606,10.578,3.3,10.0,6.2,13.7
2006-06-06,9.6,10.55,4.15,10.0,5.0,14.4
2006-06-07,9.5,10.716666666666667,4.1,10.0,6.2,15.1
2006-06-08,9.4,10.883333333333333,4.05,9.75,6.25,11.95
2006-06-09,9.3,11.05,4.0,11.1,6.25,15.0
2006-06-10,9.85,9.95,4.15,10.0,6.3,15.0
2006-06-11,9.7625,10.025,3.933333333333333,10.003333333333334,6.366666666666666,15.0
2006-06-12,9.675,10.1,3.716666666666667,10.006666666666666,6.433333333333334,15.0
2006-06-13,9.5875,10.175,3.5,10.01,6.5,15.0
2006-06-14,9.5,10.25,4.0,9.7,6.0,13.5
2006-06-15,9.45,10.15,4.13,9.8,6.3,13.5
2006-06-16,9.2,11.0,4.086666666666667,10.25,6.333333333333334,13.666666666666668
2006-06-17,9.25,10.65,4.043333333333333,9.71,6.366666666666666,13.833333333333332
2006-06-18,9.25,10.633333333333333,4.0,9.806666666666667,6.4,14.0
2006-06-19,9.25,10.616666666666667,4.5,9.903333333333334,6.5,14.0
2006-06-20,9.25,10.6,4.506666666666667,10.0,6.533333333333334,15.0
2006-06-21,9.25,10.583333333333332,4.513333333333333,10.0,6.566666666666666,11.0
2006-06-22,9.25,10.566666666666668,4.52,10.0,6.6,14.96
2006-06-23,9.25,10.55,4.7,10.0,6.4,14.5
2006-06-24,9.25,10.533333333333333,4.6,9.5,6.5,15.0
2006-06-25,9.25,10.516666666666667,4.5,9.833333333333334,6.6,14.96
2006-06-26,9.25,10.5,4.5,10.166666666666666,6.55,15.14
2006-06-27,9.25,10.483333333333333,5.25,10.5,6.5,15.32
2006-06-28,9.25,10.466666666666667,5.0,10.0,6.45,15.5
2006-06-29,9.25,10.45,4.74,9.5,6.4,15.0
2006-06-30,9.5,10.8,5.0,9.51,6.5,14.1
2006-07-01,9.25,10.15,4.85,9.75,6.3,14.0
2006-07-02,9.333333333333334,9.65,4.913333333333333,9.803333333333336,6.383333333333334,14.596666666666668
2006-07-03,9.416666666666666,9.15,4.976666666666667,9.856666666666666,6.466666666666666,15.193333333333333
2006-07-04,9.5,8.65,5.04,9.91,6.55,15.79
2006-07-05,9.4375,9.175,4.3,9.71,6.46,13.5
2006-07-06,9.375,9.7,4.36,10.03,6.5,14.0
2006-07-07,9.3125,10.225,4.65,9.983333333333334,6.45,13.76
2006-07-08,9.25,10.75,4.82,9.936666666666666,6.4,13.0
2006-07-09,9.166666666666666,10.666666666666668,4.13,9.89,6.6,12.87
2006-07-10,9.083333333333334,10.583333333333332,4.2,9.843333333333334,6.5,7.0
2006-07-11,9.0,10.5,4.66,9.796666666666667,6.5,13.5
2006-07-12,9.75,9.65,4.5,9.75,6.24,11.0
2006-07-13,9.25,11.4,4.5,10.2,6.42,13.5
2006-07-14,9.5,10.65,4.16,10.17,6.4,13.0
2006-07-15,9.25,10.1,4.4,10.33,6.63,13.0
2006-07-16,9.583333333333334,10.35,4.0,10.386666666666667,6.4,14.0
2006-07-17,9.916666666666666,10.6,3.9,10.443333333333333,6.4,13.416666666666668
2006-07-18,10.25,10.85,3.8,10.5,6.4,12.833333333333332
2006-07-19,9.5,9.75,3.7,10.25,6.4,12.25
2006-07-20,9.25,10.5,4.5,10.0,6.5,13.0
2006-07-21,10.5,10.0,4.57,10.75,6.42,14.0
2006-07-22,9.0,9.75,3.5,10.15,6.3,14.0
2006-07-23,9.166666666666666,9.916666666666666,4.5,10.12,6.3,14.0
2006-07-24,9.333333333333334,10.083333333333334,4.5,10.09,6.3,13.5
2006-07-25,9.5,10.25,4.5,10.06,6.26,13.5
2006-07-26,10.25,10.75,4.5,10.25,6.0,12.966666666666667
2006-07-27,9.25,10.0,4.0,10.25,6.5,12.433333333333332
2006-07-28,10.25,10.5,4.5,10.0,6.5,11.9
2006-07-29,9.9,9.5,4.5,10.0,6.5,13.0
2006-07-30,9.85,9.733333333333334,4.5,10.0375,6.5,13.65
2006-07-31,9.8,9.966666666666667,4.5,10.075,6.4,14.5
2006-08-01,9.75,10.2,4.5,10.1125,6.4,14.166666666666668
2006-08-02,10.1,10.0,4.5,10.15,6.4,13.833333333333332
2006-08-03,10.4,10.05,4.5,10.136666666666667,6.4,13.5
2006-08-04,10.0,10.6,4.5,10.123333333333333,6.1,13.0
2006-08-05,10.25,10.5,4.5,10.11,6.2,13.166666666666668
2006-08-06,10.083333333333334,10.5,4.5,10.056666666666667,6.3,13.333333333333332
2006-08-07,9.916666666666666,10.5,4.5,10.003333333333334,6.4,13.5
2006-08-08,9.75,10.5,5.0,9.95,6.4,14.0
2006-08-09,9.9,10.583333333333332,5.0,10.5,6.4,14.0
2006-08-10,10.05,10.666666666666668,5.0,10.0,6.1,12.0
2006-08-11,10.2,10.75,5.2,10.5,6.4,13.73
2006-08-12,10.204545454545457,10.795454545454543,5.16,11.5,6.1,13.5
2006-08-13,10.209090909090909,10.84090909090909,5.79,11.262,6.0,12.94
2006-08-14,10.213636363636363,10.886363636363637,5.6,11.024,6.0,13.5
2006-08-15,10.21818181818182,10.931818181818182,5.55,10.786,6.3,15.4
2006-08-16,10.222727272727274,10.977272727272727,5.5,10.548,6.25,15.0
2006-08-17,10.227272727272727,11.022727272727273,5.366666666666666,10.31,6.2,14.2
2006-08-18,10.23181818181818,11.068181818181818,5.233333333333333,10.7,6.15,13.4
2006-08-19,10.236363636363636,11.113636363636363,5.1,10.81,6.1,12.6
2006-08-20,10.24090909090909,11.15909090909091,5.5,10.806666666666667,6.25,12.2
2006-08-21,10.245454545454542,11.204545454545457,4.92,10.803333333333333,6.4,11.0
2006-08-22,10.25,11.25,4.5,10.8,6.4,12.42
2006-08-23,10.5,11.25,4.2,11.5,6.5,12.65
2006-08-24,10.75,11.25,4.5,11.5,6.5,12.5
2006-08-25,10.25,10.75,6.5,12.0,7.0,13.0
2006-08-26,10.6,10.45,6.5,11.25,6.75,12.0
2006-08-27,10.6375,10.7125,6.0,11.2,7.0,10.5
2006-08-28,10.675,10.975,6.2,11.15,7.0,12.5
2006-08-29,10.7125,11.2375,6.15,11.1,6.5,12.0
2006-08-30,10.75,11.5,6.3,11.05,6.9,12.1
2006-08-31,10.75,11.75,6.23,11.0,6.85,12.5
2006-09-01,10.25,10.5,6.32,11.5,6.9,12.0
2006-09-02,10.5,11.5,6.41,11.15,6.95,11.5
2006-09-03,10.5,11.333333333333332,6.5,11.1,7.0,11.0
2006-09-04,10.5,11.166666666666668,6.4,11.05,7.05,10.35
2006-09-05,10.5,11.0,6.3,11.0,7.1,10.5
2006-09-06,10.25,10.75,5.5,11.083333333333332,7.0,11.3
2006-09-07,10.2,10.75,5.5,11.166666666666668,7.5,10.0
2006-09-08,10.4,10.8,5.0,11.25,7.85,13.5
2006-09-09,10.25,11.1,5.5,11.0,8.0,12.0
2006-09-10,10.333333333333332,11.233333333333333,5.3,11.036666666666667,7.5,11.75
2006-09-11,10.416666666666668,11.366666666666667,5.3,11.073333333333332,8.0,12.0
2006-09-12,10.5,11.5,4.74,11.11,8.0,12.5
2006-09-13,10.75,11.3,5.0,12.0,8.0,12.0
2006-09-14,10.5,11.0,5.0,11.31,7.6,11.9
2006-09-15,10.25,10.75,4.7,11.0,7.6,12.5
2006-09-16,10.25,10.5,4.8,11.5,7.4,12.666666666666668
2006-09-17,10.25,10.583333333333332,4.9,11.333333333333332,7.2,12.833333333333332
2006-09-18,10.25,10.666666666666668,5.0,11.166666666666668,7.0,13.0
2006-09-19,10.25,10.75,4.8,11.0,7.6,12.5
2006-09-20,10.5,10.75,4.5,11.11,8.0,11.65
2006-09-21,10.75,11.0,4.5,11.0,8.25,13.0
2006-09-22,10.75,11.0,4.5,11.05,8.0,12.15
2006-09-23,10.5,11.5,5.0,11.1,8.0,11.5
2006-09-24,10.583333333333332,11.416666666666668,5.5,11.15,8.2,12.5
2006-09-25,10.666666666666668,11.333333333333332,5.5,11.2,8.0,12.5
2006-09-26,10.75,11.25,4.0,11.25,7.97,14.5
2006-09-27,11.0,11.25,5.4,11.01,8.0,13.76
2006-09-28,10.5,11.25,5.4,11.01,8.18,13.0
2006-09-29,11.25,11.75,5.0,10.943333333333333,8.0,13.5
2006-09-30,11.1,11.75,5.3,10.876666666666667,8.0,14.13
2006-10-01,10.95,11.75,5.0,10.81,8.0,14.5
2006-10-02,10.8,11.75,4.5,10.743333333333332,8.5,13.5
2006-10-03,10.65,11.75,5.0,10.676666666666668,8.23,14.0
2006-10-04,10.5,11.75,4.58,10.61,7.0,13.3
2006-10-05,10.5,11.25,5.0,11.0,7.8,12.0
2006-10-06,10.75,11.0,5.5,11.41,8.5,11.6
2006-10-07,10.75,11.25,5.53,11.01,8.0,15.0
2006-10-08,10.583333333333332,11.083333333333332,5.5,11.056666666666667,8.3,13.9
2006-10-09,10.416666666666668,10.916666666666668,5.5,11.103333333333332,8.2,15.5
2006-10-10,10.25,10.75,5.78,11.15,8.0,15.5
2006-10-11,10.5,11.5,6.4,10.81,7.34,14.0
2006-10-12,10.5,11.5,6.4,13.5,7.5,15.5
2006-10-13,10.75,11.25,5.5,11.0,7.5,14.68
2006-10-14,10.75,11.75,5.5,11.041666666666668,7.5,13.9
2006-10-15,10.916666666666668,11.666666666666668,5.5,11.083333333333332,7.5,14.82
2006-10-16,11.083333333333332,11.583333333333332,5.28,11.125,8.0,13.5
2006-10-17,11.25,11.5,5.3533333333333335,11.166666666666668,8.666666666666666,13.566666666666668
2006-10-18,11.25,12.0,5.426666666666666,11.208333333333332,9.333333333333334,13.633333333333333
2006-10-19,11.25,12.4,5.5,11.25,10.0,13.7
2006-10-20,11.388888888888891,12.522222222222224,5.566666666666666,11.34375,9.866666666666667,13.62
2006-10-21,11.527777777777779,12.644444444444444,5.633333333333334,11.4375,9.733333333333334,13.54
2006-10-22,11.666666666666668,12.766666666666667,5.7,11.53125,9.6,13.46
2006-10-23,11.805555555555555,12.888888888888891,5.7666666666666675,11.625,9.466666666666667,13.38
2006-10-24,11.944444444444445,13.011111111111115,5.833333333333334,11.71875,9.333333333333334,13.3
2006-10-25,12.083333333333332,13.133333333333333,5.9,11.8125,9.2,13.22
2006-10-26,12.222222222222221,13.255555555555556,5.966666666666666,11.90625,9.066666666666666,13.14
2006-10-27,12.361111111111109,13.377777777777776,6.033333333333334,12.0,8.933333333333334,13.06
2006-10-28,12.5,13.5,6.1,11.5,8.8,12.98
2006-10-29,12.45,13.5,6.166666666666666,11.55,8.666666666666666,12.9
2006-10-30,12.4,13.5,6.2333333333333325,11.6,8.533333333333333,12.82
2006-10-31,12.35,13.5,6.3,11.65,8.4,12.74
2006-11-01,12.3,13.5,6.366666666666666,11.7,8.266666666666666,12.66
2006-11-02,12.25,13.5,6.433333333333334,11.75,8.133333333333333,12.58
2006-11-03,12.35,13.25,6.5,13.0,8.0,12.5
2006-11-04,12.25,13.0,6.4,12.25,10.0,13.0
2006-11-05,12.333333333333332,12.916666666666668,6.425,12.483333333333333,9.860869565217392,12.989130434782608
2006-11-06,12.416666666666668,12.833333333333332,6.45,12.716666666666667,9.721739130434784,12.978260869565215
2006-11-07,12.5,12.75,6.475,12.95,9.582608695652176,12.967391304347824
2006-11-08,12.5,13.0,6.5,12.55,9.443478260869565,12.956521739130435
2006-11-09,11.75,12.75,6.525,12.7,9.304347826086957,12.945652173913045
2006-11-10,11.75,12.25,6.55,13.0,9.165217391304347,12.934782608695652
2006-11-11,12.0,12.25,6.575,13.0,9.02608695652174,12.92391304347826
2006-11-12,12.166666666666668,12.416666666666668,6.6,13.1,8.886956521739132,12.91304347826087
2006-11-13,12.333333333333332,12.583333333333332,6.625,13.2,8.747826086956522,12.902173913043475
2006-11-14,12.5,12.75,6.65,13.3,8.608695652173912,12.891304347826088
2006-11-15,12.0,12.5,6.675,14.0,8.469565217391304,12.880434782608695
2006-11-16,12.25,12.0,6.7,14.4,8.330434782608695,12.869565217391305
2006-11-17,12.0,12.25,6.725,13.35,8.191304347826087,12.858695652173912
2006-11-18,11.75,11.9,6.75,13.272727272727273,8.052173913043479,12.847826086956525
2006-11-19,12.0,12.183333333333332,6.775,13.195454545454545,7.91304347826087,12.83695652173913
2006-11-20,12.25,12.466666666666667,6.8,13.118181818181816,7.773913043478261,12.82608695652174
2006-11-21,12.5,12.75,6.825,13.04090909090909,7.634782608695652,12.815217391304348
2006-11-22,11.6,12.3,6.85,12.963636363636365,7.495652173913044,12.804347826086955
2006-11-23,12.0,12.35,6.875,12.886363636363635,7.356521739130435,12.793478260869565
2006-11-24,11.75,12.25,6.9,12.80909090909091,7.217391304347826,12.782608695652176
2006-11-25,11.5,13.0,6.925,12.731818181818182,7.078260869565217,12.771739130434785
2006-11-26,11.666666666666668,12.833333333333332,6.95,12.654545454545454,6.939130434782609,12.760869565217392
2006-11-27,11.833333333333332,12.666666666666668,6.975,12.577272727272728,6.8,12.75
2006-11-28,12.0,12.5,7.0,12.5,6.660869565217391,12.739130434782608
2006-11-29,12.25,13.0,7.025,12.571428571428573,6.521739130434782,12.728260869565215
2006-11-30,12.75,12.25,7.05,12.642857142857142,6.3826086956521735,12.717391304347824
2006-12-01,12.6,12.25,7.075,12.714285714285715,6.243478260869565,12.706521739130435
2006-12-02,12.45,12.25,7.1,12.785714285714285,6.104347826086958,12.695652173913045
2006-12-03,12.3,12.25,7.125,12.857142857142858,5.965217391304347,12.684782608695652
2006-12-04,12.15,12.25,7.15,12.928571428571427,5.82608695652174,12.67391304347826
2006-12-05,12.0,12.25,7.175,13.0,5.6869565217391305,12.66304347826087
2006-12-06,12.25,12.5,7.2,12.5,5.5478260869565235,12.652173913043475
2006-12-07,12.5,12.25,7.225,12.514705882352944,5.408695652173913,12.641304347826088
2006-12-08,12.25,12.75,7.25,12.529411764705882,5.269565217391305,12.630434782608695
2006-12-09,12.5,12.75,7.275,12.544117647058822,5.130434782608695,12.619565217391305
2006-12-10,12.333333333333332,12.833333333333332,7.3,12.558823529411766,4.991304347826087,12.608695652173912
2006-12-11,12.166666666666668,12.916666666666668,7.325,12.573529411764705,4.852173913043479,12.597826086956525
2006-12-12,12.0,13.0,7.35,12.588235294117649,4.71304347826087,12.58695652173913
2006-12-13,12.5,12.25,7.375,12.602941176470587,4.573913043478262,12.57608695652174
